comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid
17688105,Wet_BFL_Mag_50,24.630086842757,33.8309822711734,41.1508455036875,48.3709515170638,57.524823592687,model,predicted,11162500
17688105,Wet_Tim,60.2875,72,73.5,75.1666666666667,87.6025,model,predicted,11162500
17694079,Peak_Dur_2,1,1,3,7,14,inferred,predicted,11172100
17694079,Peak_Dur_5,1,1,2,3,5,inferred,predicted,11172100
17694079,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11172100
17694079,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11172100
17694079,Peak_10,323.972763473286,367.186967388132,405.7766263862461,633.118688357361,905.4910452291788,model,predicted,11172100
17694079,Peak_2,123.946782686194,134,145.523667571217,243.570916912817,362.091437703787,model,predicted,11172100
17694079,Peak_5,225.8051,260,299.4994,444.5645,639.9868,model,predicted,11172100
17694079,DS_Dur_WS,158.2925,190.15,213,229.620833333334,251.18,model,predicted,11172100
17694079,DS_Mag_50,0.0394812146441068,0.17228677877214,0.242502385048097,0.340674609411691,0.500628881613461,model,predicted,11172100
17694079,DS_Mag_90,0.355175526568595,0.650047801965632,0.905125351539052,1.34507988681411,2.19236510750154,model,predicted,11172100
17694079,DS_Tim,211.475,227.48125,238.375,256.5125,276.575,model,predicted,11172100
17694079,FA_Dur,2,3,5,7,13.4,obs,predicted,11172100
17694079,FA_Mag,0.983764230023186,1.28540651041923,2.58470564855338,5.92197495682293,19.1987121481288,model,predicted,11172100
17694079,FA_Tim,14.1966666666667,26.65,39,49.6375,61.3791666666666,model,predicted,11172100
17694079,Peak_Dur_10,1,1,1,2,3.4,obs,predicted,11172100
17694079,Peak_Fre_10,1,1,1,2,2,obs,predicted,11172100
17694079,SP_Dur,23.4416666666666,31.8,41.225,68.2083333333333,95.2625,model,predicted,11172100
17694079,SP_Mag,8.13496005534652,19.2776082360805,40.5,80.9584325212474,158.455773021537,model,predicted,11172100
17694079,SP_ROC,0.048079693221675,0.0595744680851064,0.0759493670886077,0.106203007518797,0.177875188536953,obs,predicted,11172100
17694079,SP_Tim,160.2125,176,187.1125,197.1,207.666666666667,model,predicted,11172100
17694079,Wet_BFL_Dur,59.99,76.75,92.3666666666666,113.089583333334,140.05,model,predicted,11172100
17694079,Wet_BFL_Mag_10,0.649366670775639,1.22164087117706,1.6290011463025,2.15058199391792,3.26819963889415,model,predicted,11172100
17694079,Wet_BFL_Mag_50,2.77925601177967,4.30927220328257,6.46485499627337,9.56680703153395,14.7088674338116,model,predicted,11172100
17694079,Wet_Tim,66.8916666666667,82.5,89.9,95.78125,102.61,model,predicted,11172100
2809859,Peak_Dur_2,1,1,3,7,14,inferred,predicted,11173200
2809859,Peak_Dur_5,1,1,2,3,5,inferred,predicted,11173200
2809859,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11173200
2809859,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11173200
2809859,Peak_10,1676.3957147729002,2125.83681560988,2374,2473.67070403879,2811.58052456125,model,predicted,11173200
2809859,Peak_2,554.7404708300061,1082.68600127581,1365.74416096301,1458.78789094171,1466.48398729129,model,predicted,11173200
2809859,Peak_5,1214.1520067977,1620.18501309895,1973.9842973160696,2010.38224084186,2185.9754424025,model,predicted,11173200
2809859,DS_Dur_WS,172.564166666666,196.633333333333,218.025,232.25,259.2,model,predicted,11173200
2809859,DS_Mag_50,0.242544924343547,0.695931006542467,1.27620687216986,1.80727472082317,2.1316,model,predicted,11173200
2809859,DS_Mag_90,1.66118490402695,3.4195243069925,5.15697995762933,7.91123722217027,10.5498948888563,model,predicted,11173200
2809859,DS_Tim,211.15,219.1,232,243.675,262.631666666667,model,predicted,11173200
2809859,FA_Dur,2,3,5,7,13.4,obs,predicted,11173200
2809859,FA_Mag,2.92487296811329,5.27087354301306,8.72872016621248,22.5464842510704,64.1727032564162,model,predicted,11173200
2809859,FA_Tim,18,31.5208333333333,42.125,49.9333333333334,59.01,model,predicted,11173200
2809859,Peak_Dur_10,1,1,1,2,3.4,obs,predicted,11173200
2809859,Peak_Fre_10,1,1,1,2,2,obs,predicted,11173200
2809859,SP_Dur,22.8175,30.75,36,44.83125,64.1125,model,predicted,11173200
2809859,SP_Mag,51.4945352670724,124.079408269151,238.220212259965,434.366841838207,656.288859368204,model,predicted,11173200
2809859,SP_ROC,0.048079693221675,0.0595744680851064,0.0759493670886077,0.106203007518797,0.177875188536953,obs,predicted,11173200
2809859,SP_Tim,160.29,176,183,194.5,204.625,model,predicted,11173200
2809859,Wet_BFL_Dur,60.1925,76.7916666666667,90.7333333333333,101.5,129.375,model,predicted,11173200
2809859,Wet_BFL_Mag_10,2.87972016598663,5.70354716039144,8.72826631430356,11.6786189981144,15.6956941597206,model,predicted,11173200
2809859,Wet_BFL_Mag_50,10.3341088893139,19.3136187464902,27.1616151771211,37.6940375750811,62.7679279086324,model,predicted,11173200
2809859,Wet_Tim,68.98,79.75,88.5,95.05,104.3075,model,predicted,11173200
2803945,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11180825
2803945,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11180825
2803945,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11180825
2803945,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11180825
2803945,Peak_10,530.432077870226,583.153874306626,602.399999999998,731.639808296261,897.822761290062,model,predicted,11180825
2803945,Peak_2,108.955162138205,116.913025314786,121,139.375306158755,193.408201137384,model,predicted,11180825
2803945,Peak_5,364.34535665689697,480.2666845226,489.18775222809097,504.629414380942,546.060807621343,model,predicted,11180825
2803945,DS_Dur_WS,146.803333333334,177.225,203.0625,222.7375,246.01,model,predicted,11180825
2803945,DS_Mag_50,0,0.030038696747275,0.098674478505246,0.213743056392237,0.480000000000002,model,predicted,11180825
2803945,DS_Mag_90,0.172520906949601,0.544716044481402,1.06131231176349,1.45111611819002,2.17754445496914,model,predicted,11180825
2803945,DS_Tim,211.9875,224.822916666667,242.25,264.30625,283.705,model,predicted,11180825
2803945,FA_Dur,2,3,4,6,9,obs,predicted,11180825
2803945,FA_Mag,1.36159237379987,2.11537762460178,3.1449630301206,5.13142106225071,10.561357811127,model,predicted,11180825
2803945,FA_Tim,10.1,17.5833333333333,29,44,56,model,predicted,11180825
2803945,Peak_Dur_10,1,1,1,2,3,obs,predicted,11180825
2803945,Peak_Fre_10,1,1,1,1,2,obs,predicted,11180825
2803945,SP_Dur,31.305,41.6979166666667,57.225,82.925,116.673333333334,model,predicted,11180825
2803945,SP_Mag,12.9572862072568,25.6881514219571,49.4305475831333,71.7153247708463,109.667075928466,model,predicted,11180825
2803945,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11180825
2803945,SP_Tim,160.5,171.825,177.5,189.45,199,model,predicted,11180825
2803945,Wet_BFL_Dur,65.125,78.34375,90.75,105.5,134.35,model,predicted,11180825
2803945,Wet_BFL_Mag_10,0.265146394503958,0.557841382169622,0.795489844571397,1.44311954187057,2.04451394154774,model,predicted,11180825
2803945,Wet_BFL_Mag_50,2.24944142664921,3.90684719283731,5.84284588130431,6.91323247361928,9.58809489033281,model,predicted,11180825
2803945,Wet_Tim,60.25,74,79.7083333333333,85.5,100.1375,model,predicted,11180825
2803983,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11181000
2803983,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11181000
2803983,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11181000
2803983,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11181000
2803983,Peak_10,1304.76026030651,1725.4051639404,1946.40186373189,2035,2045.57068007927,model,predicted,11181000
2803983,Peak_2,256.010954098686,280.674580730794,315.5,354.052275429235,482.76777105199994,model,predicted,11181000
2803983,Peak_5,1009.10990484396,1111.34174369066,1193.7507410684698,1240,1264.39230450758,model,predicted,11181000
2803983,DS_Dur_WS,155.821666666666,180.75,208.5,223.5,249.801666666667,model,predicted,11181000
2803983,DS_Mag_50,-6.617893733018579e-16,0,0.10149559179611,0.358182718820792,0.809754511722625,model,predicted,11181000
2803983,DS_Mag_90,0.52960962166,1.21042280258261,2.38262726625307,3.2028702089032,4.48079893443202,model,predicted,11181000
2803983,DS_Tim,206.6225,220.916666666667,237.708333333333,261.45625,281.7,model,predicted,11181000
2803983,FA_Dur,2,3,4,6,9,obs,predicted,11181000
2803983,FA_Mag,2.38569923888039,4.47052570401421,7.33435977167084,12.1991532139482,23.5703156520775,model,predicted,11181000
2803983,FA_Tim,12,21.1666666666667,38.375,47.2125,57.85,model,predicted,11181000
2803983,Peak_Dur_10,1,1,1,2,3,obs,predicted,11181000
2803983,Peak_Fre_10,1,1,1,1,2,obs,predicted,11181000
2803983,SP_Dur,32,40.43125,55.9583333333333,75.4354166666666,110.61,model,predicted,11181000
2803983,SP_Mag,29.0055885722132,62.9372345260398,116.742655761901,152.362202863955,214.099647295038,model,predicted,11181000
2803983,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11181000
2803983,SP_Tim,161.125,171,179,189.075,199.755,model,predicted,11181000
2803983,Wet_BFL_Dur,64.75,78,92.875,101.025,122.55,model,predicted,11181000
2803983,Wet_BFL_Mag_10,0.543596704325529,1.12728852961269,1.852215209842,3.57519760900318,4.67436688159822,model,predicted,11181000
2803983,Wet_BFL_Mag_50,5.16886941776871,9.58370859937596,12.8725382627606,15.6862490787857,18.7793116557074,model,predicted,11181000
2803983,Wet_Tim,61.8375,74,82.45,88.8,98.85,model,predicted,11181000
2790443,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11182500
2790443,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11182500
2790443,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11182500
2790443,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11182500
2790443,Peak_10,213.358392014205,270.077827155825,280.23761577593996,290.635941943796,321.908749032186,model,predicted,11182500
2790443,Peak_2,57.5677446979321,68.175250807182,74.2500000000001,76.91236918537851,96.4699352711714,model,predicted,11182500
2790443,Peak_5,178.495914363017,189.196546122252,191.544323380169,197.72358516195,211.453898908056,model,predicted,11182500
2790443,DS_Dur_WS,164.86,191.883333333333,198.875,209.84375,235.465833333333,model,predicted,11182500
2790443,DS_Mag_50,0,0.0175891530401184,0.0598923360438014,0.106638975906662,0.177511479428527,model,predicted,11182500
2790443,DS_Mag_90,0.173656722767966,0.338600985247645,0.418718652886952,0.550852467126514,0.769188811505696,model,predicted,11182500
2790443,DS_Tim,219.125,240.75,252.9,256.45,265.904166666666,model,predicted,11182500
2790443,FA_Dur,2,3,4,6,9,obs,predicted,11182500
2790443,FA_Mag,0.916259965507357,1.33025372600723,1.70654984597985,2.34811924520361,3.95273028576321,model,predicted,11182500
2790443,FA_Tim,21.6125,37.75,44.1666666666667,47.9,58,model,predicted,11182500
2790443,Peak_Dur_10,1,1,1,2,3,obs,predicted,11182500
2790443,Peak_Fre_10,1,1,1,1,2,obs,predicted,11182500
2790443,SP_Dur,37.5,52.95,61.45,67.10625,86.5875,model,predicted,11182500
2790443,SP_Mag,8.27906864656246,16.9445405805672,19.9,23.5563457193464,33.6125134959197,model,predicted,11182500
2790443,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11182500
2790443,SP_Tim,168.166666666667,178.7,180.75,185.725,197.965,model,predicted,11182500
2790443,Wet_BFL_Dur,73.4875,88.5,97.5,101.833333333333,121.629166666666,model,predicted,11182500
2790443,Wet_BFL_Mag_10,0.25772868742909,0.437658241939334,0.538931522247657,0.599333333333334,0.92934046303123,model,predicted,11182500
2790443,Wet_BFL_Mag_50,1.54081435127571,2.24062589353793,2.77425175388968,2.87555957402141,4.27695889395221,model,predicted,11182500
2790443,Wet_Tim,67.6666666666667,77.5,83,86.95,93.8033333333333,model,predicted,11182500
2789355,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11183000
2789355,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11183000
2789355,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11183000
2789355,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11183000
2789355,Peak_10,1285.131455465,2035.5567739975895,2489.18425784336,2563.39157699184,2696.48550546847,model,predicted,11183000
2789355,Peak_2,371.190568932934,500.386909663884,530.6628328126291,563.436703436479,637.136361203816,model,predicted,11183000
2789355,Peak_5,976.08589222854,1428.5251385463,1600.78119346276,1628.40000000001,1686.3900427996,model,predicted,11183000
2789355,DS_Dur_WS,159.625,189.29375,212.25,236.05625,264.6825,model,predicted,11183000
2789355,DS_Mag_50,0,0.191435133367489,0.519482035662696,1.03026181949686,1.40109382106033,model,predicted,11183000
2789355,DS_Mag_90,0.40470348576878,0.878191249031851,2.02473382874455,3.95354484198056,5.87386539936954,model,predicted,11183000
2789355,DS_Tim,192.035,217.7375,232.541666666667,256.325,289.6425,model,predicted,11183000
2789355,FA_Dur,2,3,4,6,9,obs,predicted,11183000
2789355,FA_Mag,2.94560345558743,5.7752014062053,10.8899012088309,18.9938288966531,37.3046076521312,model,predicted,11183000
2789355,FA_Tim,13.4216666666666,27.5,41,50,61.91,model,predicted,11183000
2789355,Peak_Dur_10,1,1,1,2,3,obs,predicted,11183000
2789355,Peak_Fre_10,1,1,1,1,2,obs,predicted,11183000
2789355,SP_Dur,22.4875,31.9,45.95,73.0625,117.8875,model,predicted,11183000
2789355,SP_Mag,26.2087904181114,60.1131552326926,159.959750834988,282.345999343842,529.071774797866,model,predicted,11183000
2789355,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11183000
2789355,SP_Tim,156.966666666666,166.2875,179.2,189.604166666667,207.275,model,predicted,11183000
2789355,Wet_BFL_Dur,54.6625,74.5,92.6958333333334,114.6875,142.275,model,predicted,11183000
2789355,Wet_BFL_Mag_10,0.523446960736372,1.15159681971766,1.85903428352321,2.77812730306371,4.53674724304286,model,predicted,11183000
2789355,Wet_BFL_Mag_50,3.3389364138825,5.86309545388227,8.12441944158748,12.511843051303,21.7831232909809,model,predicted,11183000
2789355,Wet_Tim,59.9166666666667,74.4,84.4,91.425,101.17,model,predicted,11183000
22057147,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11220500
22057147,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11220500
22057147,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11220500
22057147,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11220500
22057147,Peak_10,1534.30681245685,2017.76015151371,2403.00000000001,2484.3776860389603,2845.96967281873,model,predicted,11220500
22057147,Peak_2,209.98153819026,407.106558624842,581.579136557076,589.675147238467,640.7696223646029,model,predicted,11220500
22057147,Peak_5,862.5768,1357.509,1469.779,1542.042,1655.158,model,predicted,11220500
22057147,DS_Dur_WS,135.075,160.125,192.9625,221.5,242.775,model,predicted,11220500
22057147,DS_Mag_50,-1.0076876832965101e-15,0,0,0.219520398876035,0.856830209815824,model,predicted,11220500
22057147,DS_Mag_90,0.43576735279105,1.57360001609999,2.60097525175461,4.55551125034257,8.07713870679097,model,predicted,11220500
22057147,DS_Tim,226.0875,243,257.595833333334,270,284.039166666666,model,predicted,11220500
22057147,FA_Dur,2,3,4,6,9,obs,predicted,11220500
22057147,FA_Mag,2.94854004788676,5.15278178726688,10.026648942624,25.7465770905244,43.4005238208145,model,predicted,11220500
22057147,FA_Tim,11.74,26.575,41.3166666666666,49.15,61.75,model,predicted,11220500
22057147,Peak_Dur_10,1,1,1,2,3,obs,predicted,11220500
22057147,Peak_Fre_10,1,1,1,1,2,obs,predicted,11220500
22057147,SP_Dur,27,37.46875,55.2125,78.88125,105.3,model,predicted,11220500
22057147,SP_Mag,19.6917387397903,46.9020139113243,88.0045568425041,207.579416539919,379.646777355594,model,predicted,11220500
22057147,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11220500
22057147,SP_Tim,159.78,178.3125,196.5,211.5,227.06,model,predicted,11220500
22057147,Wet_BFL_Dur,57.59,87.2375,107.75,131.8,161.798333333334,model,predicted,11220500
22057147,Wet_BFL_Mag_10,1.37350901898418,2.06317664185562,3.67180705855857,6.57416050987905,11.4694292644182,model,predicted,11220500
22057147,Wet_BFL_Mag_50,7.27722450488701,11.0289722636124,16,24.0335194086756,39.0828718890219,model,predicted,11220500
22057147,Wet_Tim,57.26,74.3,87.5,97.525,106.513333333334,model,predicted,11220500
17100137,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11257500
17100137,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11257500
17100137,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11257500
17100137,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11257500
17100137,Peak_10,2980.24369097526,3300,3486.6808601822304,4608.7613776300295,7536.49178229592,model,predicted,11257500
17100137,Peak_2,570.424221128417,654.912396377323,687.4207047203031,1015.28076967837,1600.8936537237398,model,predicted,11257500
17100137,Peak_5,2250.32,2470.679,2590,2969.03,4156.666,model,predicted,11257500
17100137,DS_Dur_WS,98.16,114.6,145.583333333333,178.941666666666,205,model,predicted,11257500
17100137,DS_Mag_50,1.83063986396081,3.38324217603533,5.04574784788185,6.74020232733646,9.12087915861129,model,predicted,11257500
17100137,DS_Mag_90,7.06822307623451,11.2823457280576,14.9661942963685,21.2598564126518,31.0365317958778,model,predicted,11257500
17100137,DS_Tim,280.245,293,303.5375,315,318.568333333333,model,predicted,11257500
17100137,FA_Dur,2,3,4,7,9,obs,predicted,11257500
17100137,FA_Mag,10.2342581661579,17.2989788201605,31.7752683680079,52.6788646459595,110.365631172341,model,predicted,11257500
17100137,FA_Tim,8.62083333333334,14.5,26.4583333333333,37.4,45,model,predicted,11257500
17100137,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11257500
17100137,Peak_Fre_10,1,1,1,1,2,obs,predicted,11257500
17100137,SP_Dur,55.715,66.2,86.25,111,128.43,model,predicted,11257500
17100137,SP_Mag,93.6850676049771,127.46088635532,234,410.95979409711,756.404345526653,model,predicted,11257500
17100137,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11257500
17100137,SP_Tim,176.2,195.4,212.1125,227.54375,244.01,model,predicted,11257500
17100137,Wet_BFL_Dur,67.87,95.6666666666667,123,142.3375,165.58,model,predicted,11257500
17100137,Wet_BFL_Mag_10,14.4128629652884,25.872937066978,32.6962883481629,44.9446683896863,55.6919274879449,model,predicted,11257500
17100137,Wet_BFL_Mag_50,53.5173560120567,76.4087240542998,93.1831967993905,118.334063485095,164.688617417191,model,predicted,11257500
17100137,Wet_Tim,58.7725,74.75,86.325,99.10625,111,model,predicted,11257500
2828012,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11274500
2828012,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11274500
2828012,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11274500
2828012,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11274500
2828012,Peak_10,1147.74045584015,1736.6926420205,2307.12397865603,2381.80075434117,2946.7914417959996,model,predicted,11274500
2828012,Peak_2,177.093243668539,328.885604112029,464.44045837467,514,577.4584805610041,model,predicted,11274500
2828012,Peak_5,554.220612306023,943.698303303907,1594.49997185259,1711.3143359284695,1961.09398307355,model,predicted,11274500
2828012,DS_Dur_WS,173.825,204.65,232.75,253.625,278.775,model,predicted,11274500
2828012,DS_Mag_50,-1.22289990633906e-14,-2.44579981267812e-15,0,0,0.154268742766287,model,predicted,11274500
2828012,DS_Mag_90,0,0.0988428687209477,0.493475283565475,1.85600048133769,4.38502173350932,model,predicted,11274500
2828012,DS_Tim,188,205.975,220,231.8,254.5,model,predicted,11274500
2828012,FA_Dur,2,3,4,6,9,obs,predicted,11274500
2828012,FA_Mag,1.86808664615121,4.93362332896416,13.679668391701,50.8752807562689,152.261004678993,model,predicted,11274500
2828012,FA_Tim,13,36,49.9375,62.45,66,model,predicted,11274500
2828012,Peak_Dur_10,1,1,1,2,3,obs,predicted,11274500
2828012,Peak_Fre_10,1,1,1,1,2,obs,predicted,11274500
2828012,SP_Dur,25.6208333333334,32.975,40.275,61.875,93.22,model,predicted,11274500
2828012,SP_Mag,14.1613541930709,61.393237559919,129.288559870492,261.059570455627,559.374273870746,model,predicted,11274500
2828012,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11274500
2828012,SP_Tim,149.975,158.775,172.4375,188.333333333333,204.1875,model,predicted,11274500
2828012,Wet_BFL_Dur,36.9,56.2854166666666,76.3,99.175,125.85,model,predicted,11274500
2828012,Wet_BFL_Mag_10,0,0,0.552124948391262,1.53761432932594,2.78608800833086,model,predicted,11274500
2828012,Wet_BFL_Mag_50,2.6668601339271,5.12123064918987,7.5944905867005,10.7503327805375,24.9690735507762,model,predicted,11274500
2828012,Wet_Tim,57.7866666666666,76.575,85,96.025,108.775,model,predicted,11274500
347487,Peak_Dur_2,1,4,13,29,47,inferred,predicted,11292500
347487,Peak_Dur_5,1,1,2,5,12,inferred,predicted,11292500
347487,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11292500
347487,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11292500
347487,Peak_10,1361.82434539316,1443.05222171785,1488.47725985426,1969.22902952252,4871.111069475971,model,predicted,11292500
347487,Peak_2,718.158093494713,777.5,801.7030549485299,1106.65288325093,1508.36249754186,model,predicted,11292500
347487,Peak_5,1192.65062062763,1284,1344.99875761655,1824.65141365903,2506.5869802707,model,predicted,11292500
347487,DS_Dur_WS,176.095833333334,196.15,207.6125,218.216666666666,232.416666666667,model,predicted,11292500
347487,DS_Mag_50,21.765017350731,28.7155461530683,33,36.391212786438,41.9891654440843,model,predicted,11292500
347487,DS_Mag_90,34.6678808086125,45.086800082546,53.0167681036653,63.7334616245759,97.9064464982986,model,predicted,11292500
347487,DS_Tim,305.5,313.21875,319.55,323.9375,334.91,model,predicted,11292500
347487,FA_Dur,2,2,3,5,7,obs,predicted,11292500
347487,FA_Mag,39.4814740732314,50.9895679361354,65.5037161932293,94.7152534602503,172.478247599942,model,predicted,11292500
347487,FA_Tim,14.34,28.3125,40.6666666666667,45.25,54.7133333333334,model,predicted,11292500
347487,Peak_Dur_10,1,1,1,2,4,obs,predicted,11292500
347487,Peak_Fre_10,1,1,1,1,1,obs,predicted,11292500
347487,SP_Dur,51.09,58.9,65,72.5,83.1666666666667,model,predicted,11292500
347487,SP_Mag,449.949589571965,577.536763528203,689.711769219565,799.716324301408,1005.49892195664,model,predicted,11292500
347487,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted,11292500
347487,SP_Tim,242.9,250.675,252,254.55,262,model,predicted,11292500
347487,Wet_BFL_Dur,67.475,82.1,89,100.595833333334,117,model,predicted,11292500
347487,Wet_BFL_Mag_10,39.9010728239166,58.0197916991373,68.2136737295714,76.8539011073457,101.444760397185,model,predicted,11292500
347487,Wet_BFL_Mag_50,167.181459533718,224.847567979495,270.12835971097,317.018942850536,397.611344672471,model,predicted,11292500
347487,Wet_Tim,133.795,152.729166666667,163,166.75,173.275,model,predicted,11292500
347483,Peak_Dur_2,1,4,13,29,47,inferred,predicted,11294000
347483,Peak_Dur_5,1,1,2,5,12,inferred,predicted,11294000
347483,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11294000
347483,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11294000
347483,Peak_10,1127.89230178099,2784.29815621836,3272.4052190261305,3581.09855952714,4148.13587750401,model,predicted,11294000
347483,Peak_2,534.8415621096241,875.265684202203,1004.93554282253,1020.32516087749,1082.9111295152,model,predicted,11294000
347483,Peak_5,909.101430561146,1407.37776635905,1562.1439518706602,1625.10634697755,2166.1488173960197,model,predicted,11294000
347483,DS_Dur_WS,160.49,187.2625,202.366666666667,220.84375,240.645833333333,model,predicted,11294000
347483,DS_Mag_50,3.60479314674786,5.86555447337954,9.81886018881283,14.6649344826344,22.3682827737134,model,predicted,11294000
347483,DS_Mag_90,18.4426929926501,26.2938155920387,34.8010687939854,42.9817286817857,65.1139310477237,model,predicted,11294000
347483,DS_Tim,284.375,296.864583333333,305.5,314.40625,332,model,predicted,11294000
347483,FA_Dur,2,2,3,5,7,obs,predicted,11294000
347483,FA_Mag,23.1368784603443,37.4687595398322,50.6665464734524,77.7877988288283,132.758049686368,model,predicted,11294000
347483,FA_Tim,12,25,36.75,44.125,54.3775,model,predicted,11294000
347483,Peak_Dur_10,1,1,1,2,4,obs,predicted,11294000
347483,Peak_Fre_10,1,1,1,1,1,obs,predicted,11294000
347483,SP_Dur,42.8125,51.7479166666667,62.1,72.7125,86.55,model,predicted,11294000
347483,SP_Mag,456.562981646554,552.179198977316,663.899519114305,774.512268309885,984.48670314865,model,predicted,11294000
347483,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted,11294000
347483,SP_Tim,233.9,238,242,247.579166666667,254,model,predicted,11294000
347483,Wet_BFL_Dur,64.68,77.6041666666667,94.5,108.0375,125.408333333334,model,predicted,11294000
347483,Wet_BFL_Mag_10,18.5084559490689,27.5958930586424,36.1967753525797,52.7124037833157,72.0285344344267,model,predicted,11294000
347483,Wet_BFL_Mag_50,119.836465432094,164.694198864261,203.291015228426,258.356303388065,306.182663858016,model,predicted,11294000
347483,Wet_Tim,121.99,138,151.308333333334,162.14375,175.67,model,predicted,11294000
2782657,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11371000
2782657,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11371000
2782657,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11371000
2782657,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11371000
2782657,Peak_10,5028.05530186043,5597.99999999999,5798.35533820751,7010.59836541027,9564.976867971129,model,predicted,11371000
2782657,Peak_2,2353.1173183958604,2410,2529.45928433887,3326.86993524771,5198.970893832689,model,predicted,11371000
2782657,Peak_5,4103.43459355228,4229.63577046935,4287.37481771734,4584.512769975229,7992.46205920912,model,predicted,11371000
2782657,DS_Dur_WS,127.071666666666,146.229166666667,170,194.9375,215.166666666667,model,predicted,11371000
2782657,DS_Mag_50,15.8690581095304,19.0204944419249,20,23.5352005389501,29.3732518302631,model,predicted,11371000
2782657,DS_Mag_90,34.3610453002316,49.9067945163278,57,71.3349952420791,108.611499350347,model,predicted,11371000
2782657,DS_Tim,241.130833333333,257.908333333334,265.5,274,289.016666666667,model,predicted,11371000
2782657,FA_Dur,2,3,4,6,9,obs,predicted,11371000
2782657,FA_Mag,47.1114644548293,65.5642907856296,97.4138705898739,174.769167602291,374.863278017044,model,predicted,11371000
2782657,FA_Tim,8.775,16.75,23.6875,28.7625,41,model,predicted,11371000
2782657,Peak_Dur_10,1,1,1,2,3,obs,predicted,11371000
2782657,Peak_Fre_10,1,1,1,1,2,obs,predicted,11371000
2782657,SP_Dur,46.5958333333333,54,64.6666666666667,80.4708333333334,93.555,model,predicted,11371000
2782657,SP_Mag,393.443418606524,588.178587761745,753.999999999999,1117.2146980389,2202.85834184045,model,predicted,11371000
2782657,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11371000
2782657,SP_Tim,177.864166666667,187,197,204.5,222.9,model,predicted,11371000
2782657,Wet_BFL_Dur,80.4916666666667,99.45,121.5,149.997916666666,169.91,model,predicted,11371000
